0.08 0.532732 0
0.09 0.523154 0
0.1 0.513779 0
0.11 0.504601 0
0.12 0.495618 0
0.13 0.486828 0
0.14 0.478227 0
0.15 0.469813 0
0.16 0.461583 0
0.17 0.453533 0
0.18 0.445662 0
0.19 0.437966 0
0.2 0.430443 0
0.21 0.423091 0
0.22 0.415906 0
0.23 0.408885 0
0.24 0.402028 0
0.25 0.39533 0
0.26 0.388789 0
0.27 0.382404 0
0.28 0.37617 0
0.29 0.370087 0
0.3 0.364151 0
0.31 0.358361 0
0.32 0.352713 0
0.33 0.347206 0
0.34 0.341837 0
0.35 0.336604 0
0.36 0.331505 0
0.37 0.326536 0
0.38 0.321702 0
0.39 0.316987 0
0.4 0.312404 0
0.41 0.307938 0
0.42 0.3036 0
0.43 0.299376 0
0.44 0.295271 0
0.45 0.291281 0
0.46 0.287404 0
0.47 0.283639 0
0.48 0.279984 0
0.49 0.276436 0
0.5 0.272994 0
0.51 0.269657 0
0.52 0.266423 0
0.53 0.26329 0
0.54 0.260256 0
0.55 0.25732 0
0.56 0.254481 0
0.57 0.251735 0
0.58 0.249305 0
0.59 0.246264 0
0.6 0.24407 0
0.61 0.241679 0
0.62 0.239395 0
0.63 0.237189 0
0.64 0.23507 0
0.65 0.233036 0
0.66 0.231084 0
0.67 0.229214 0
0.68 0.227425 0
0.69 0.225716 0
0.7 0.224085 0
0.71 0.222531 0
0.72 0.221055 0
0.73 0.219654 0
0.74 0.218328 0
0.75 0.217075 0
0.76 0.215896 0
0.77 0.214789 0
0.78 0.213753 0
0.79 0.212788 0.0551327
0.8 0.211893 0.0525725
0.81 0.211068 0.0515767
0.82 0.210311 0.0501273
0.83 0.209621 0.0487351
0.84 0.208999 0.0473979
0.85 0.208444 0.0461136
0.86 0.207955 0.04488
0.87 0.207532 0.0436948
0.88 0.207174 0.0425562
0.89 0.20688 0.0414622
0.9 0.206651 0.0404109
0.91 0.206485 0.0394008
0.92 0.206382 0.0384302
0.93 0.206342 0.0374974
0.94 0.206365 0.0366012
0.95 0.20645 0.03574
0.96 0.206597 0.0349127
0.97 0.206805 0.0341178
0.98 0.207317 0.0333543
0.99 0.207184 0.0326209
1 0.207791 0.0319167
1.01 0.208076 0.0312405
1.02 0.208298 0.0305914
1.03 0.208429 0.0299686
1.04 0.208479 0.029371
1.05 0.20845 0.0287978
1.06 0.208345 0.0282483
1.07 0.208167 0.0277216
1.08 0.207918 0.0272171
1.09 0.2076 0.026734
1.1 0.207216 0.0262718
1.11 0.20677 0.0258297
1.12 0.206263 0.0254072
1.13 0.205697 0.0250037
1.14 0.205076 0.0246187
1.15 0.204402 0.0242517
1.16 0.203677 0.0239022
1.17 0.202903 0.02357
1.18 0.202084 0.0229978
1.19 0.20122 0.0229655
1.2 0.200314 0.0226832
1.21 0.199369 0.0226569
1.22 0.198387 0.0221513
1.23 0.197369 0.0219128
1.24 0.196318 0.0216888
1.25 0.195235 0.0214792
1.26 0.194122 0.0212835
1.27 0.192982 0.0211016
1.28 0.191816 0.0209332
1.29 0.190625 0.0207783
1.3 0.189412 0.0206366
1.31 0.188178 0.020508
1.32 0.186924 0.0203924
1.33 0.185653 0.0202896
1.34 0.184365 0.0201996
1.35 0.183062 0.0201223
1.36 0.181746 0.0200576
1.37 0.180416 0.0200058
1.38 0.179079 0.0199657
1.39 0.177726 0.0199399
1.4 0.17637 0.0199249
1.41 0.175001 0.0199237
1.42 0.173631 0.0199349
1.43 0.172252 0.019959
1.44 0.17087 0.019996
1.45 0.169483 0.020046
1.46 0.168095 0.0201092
1.47 0.166704 0.0201858
1.48 0.165312 0.020276
1.49 0.16392 0.0203799
1.5 0.162528 0.0204978
1.51 0.161138 0.0206299
1.52 0.159749 0.0207765
1.53 0.158363 0.020938
1.54 0.15698 0.0211146
1.55 0.155601 0.0213066
1.56 0.154225 0.0215146
1.57 0.152854 0.0217387
1.58 0.151635 0.0219796
1.59 0.149956 0.0222377
1.6 0.148782 0.0225133
1.61 0.147423 0.0228071
1.62 0.146083 0.0231197
1.63 0.144747 0.0234515
1.64 0.143418 0.0238032
1.65 0.142096 0.0241754
1.66 0.140782 0.0245689
1.67 0.139476 0.0249844
1.68 0.138177 0.0254225
1.69 0.136887 0.0258842
1.7 0.135605 0.0263702
1.71 0.134331 0.0268815
1.72 0.133067 0.027419
1.73 0.131811 0.0279836
1.74 0.130564 0.0285763
1.75 0.129326 0.0291983
1.76 0.128097 0.0298505
1.77 0.126878 0.0305354
1.78 0.125667 0.0312504
1.79 0.124466 0.0323472
1.8 0.123274 0.0323612
1.81 0.122091 0.0335553
1.82 0.120917 0.0343181
1.83 0.119753 0.0350692
1.84 0.118598 0.0358077
1.85 0.117452 0.0365334
1.86 0.116315 0.0372461
1.87 0.115187 0.0379457
1.88 0.114068 0.0386319
1.89 0.112957 0.0393047
1.9 0.111856 0.039964
1.91 0.110763 0.0406099
1.92 0.109679 0.0412422
1.93 0.108603 0.0418612
1.94 0.107535 0.0424669
1.95 0.106476 0.0430594
1.96 0.105424 0.0436388
1.97 0.104267 0.0442054
1.98 0.103353 0.0447594
1.99 0.102317 0.0453009
2 0.10141 0.0458303
2.01 0.100279 0.0463477
2.02 0.0992777 0.0468536
2.03 0.0982766 0.047348
2.04 0.0972839 0.0478315
2.05 0.0962979 0.0483043
2.06 0.0953185 0.0487666
2.07 0.0943458 0.049219
2.08 0.0933796 0.0496617
2.09 0.0924198 0.0500951
2.1 0.0914665 0.0505196
2.11 0.0905195 0.0509354
2.12 0.0895789 0.0513431
2.13 0.0886446 0.051743
2.14 0.0877167 0.0521354
2.15 0.0867951 0.0525207
2.16 0.0858799 0.052899
2.17 0.084971 0.0532723
2.18 0.0840685 0.0536377
2.19 0.0831723 0.0539994
2.2 0.0822826 0.0543541
2.21 0.0813993 0.0547061
2.22 0.0805224 0.055052
2.23 0.0796521 0.0553943
2.24 0.0787883 0.0557328
2.25 0.0779311 0.0560679
2.26 0.0770804 0.0564
2.27 0.0762365 0.0567294
2.28 0.0753992 0.0570564
2.29 0.0745687 0.0573813
2.3 0.073745 0.0577046
2.31 0.072928 0.0580264
2.32 0.072118 0.0583472
2.33 0.0713149 0.0586672
2.34 0.0705187 0.0589866
2.35 0.0697295 0.0593059
2.36 0.0689477 0.0596252
2.37 0.0681718 0.0599453
2.38 0.0674042 0.0602635
2.39 0.0666427 0.0605878
2.4 0.0658904 0.0609076
2.41 0.0651433 0.0612319
2.42 0.0644043 0.0615569
2.43 0.0636717 0.0618837
2.44 0.0629474 0.0622125
2.45 0.06223 0.0625435
2.46 0.06152 0.0628769
2.47 0.0608173 0.0632129
2.48 0.060122 0.0635515
2.49 0.059434 0.0638931
2.5 0.0587535 0.0642377
2.51 0.0580803 0.0645855
2.52 0.0574146 0.0649366
2.53 0.0567562 0.0652911
2.54 0.0561053 0.0656492
2.55 0.0554618 0.066011
2.56 0.0548257 0.0663765
2.57 0.054197 0.0667459
2.58 0.0536269 0.0671192
2.59 0.0528985 0.0674964
2.6 0.052351 0.0678776
2.61 0.0517363 0.0682629
2.62 0.0511286 0.0686523
2.63 0.0505223 0.0690457
2.64 0.0499188 0.0694433
2.65 0.0493182 0.0698449
2.66 0.048721 0.0702505
2.67 0.0481273 0.0706602
2.68 0.0475374 0.0710738
2.69 0.0469516 0.0714913
2.7 0.04637 0.0719127
2.71 0.0457928 0.0723378
2.72 0.0452202 0.0727665
2.73 0.0446525 0.0731987
2.74 0.0440896 0.0736342
2.75 0.0435319 0.074073
2.76 0.0429793 0.0745145
2.77 0.0424321 0.0749608
2.78 0.0418903 0.0754053
2.79 0.0413541 0.0758562
2.8 0.0408235 0.0762869
2.81 0.0402986 0.0767071
2.82 0.0397796 0.0771095
2.83 0.0392663 0.0774973
2.84 0.038759 0.0778702
2.85 0.0382577 0.0782285
2.86 0.0377623 0.0785724
2.87 0.037273 0.0789023
2.88 0.0367898 0.0792185
2.89 0.0363126 0.0795211
2.9 0.0358416 0.0798106
2.91 0.0353767 0.0800872
2.92 0.0349179 0.0803512
2.93 0.0344652 0.080603
2.94 0.0340187 0.0808427
2.95 0.0335783 0.0810708
2.96 0.033144 0.0812876
2.97 0.0327154 0.0814933
2.98 0.0322946 0.0816883
2.99 0.0318772 0.0818729
3 0.0314681 0.0820474
3.01 0.0310629 0.0822121
3.02 0.0306661 0.0823673
3.03 0.0302736 0.0825134
3.04 0.0298874 0.0826506
3.05 0.029507 0.0827793
3.06 0.0291325 0.0828998
3.07 0.0287638 0.0830124
3.08 0.0284008 0.0831175
3.09 0.0280435 0.0832152
3.1 0.0276919 0.0833059
3.11 0.0273459 0.08339
3.12 0.0270054 0.0834677
3.13 0.0266704 0.0835393
3.14 0.0263409 0.0836052
3.15 0.0260168 0.0836657
3.16 0.025698 0.0837204
3.17 0.0253845 0.0837708
3.18 0.0250762 0.083816
3.19 0.0247732 0.083858
3.2 0.0244752 0.0838947
3.21 0.0241823 0.0839282
3.22 0.0238944 0.0839575
3.23 0.0236115 0.083984
3.24 0.0233334 0.0840073
3.25 0.0230601 0.0840277
3.26 0.0227917 0.0840456
3.27 0.0225279 0.0840611
3.28 0.0222688 0.0840745
3.29 0.0220143 0.084086
3.3 0.0217642 0.0840959
3.31 0.0215187 0.0841043
3.32 0.0212776 0.0841115
3.33 0.0210408 0.0841176
3.34 0.0208082 0.0841229
3.35 0.0205799 0.0841276
3.36 0.0203558 0.0841319
3.37 0.0201357 0.0841362
3.38 0.0199197 0.0841386
3.39 0.0197077 0.0841448
3.4 0.0194995 0.0841473
3.41 0.0192952 0.0841524
3.42 0.0190948 0.0841576
3.43 0.018898 0.0841634
3.44 0.0187049 0.0841701
3.45 0.0185154 0.0841777
3.46 0.0183294 0.0841865
3.47 0.0181469 0.0841964
3.48 0.0179679 0.0842077
3.49 0.0177922 0.0842205
3.5 0.0176198 0.0842348
3.51 0.0174506 0.0842507
3.52 0.0172846 0.0842684
3.53 0.0171218 0.0842878
3.54 0.0169619 0.0843092
3.55 0.0168051 0.0843325
3.56 0.0166512 0.0843579
3.57 0.0165001 0.0843853
3.58 0.016352 0.0844149
3.59 0.016206 0.0844466
3.6 0.0160639 0.0844806
3.61 0.0159232 0.0845168
3.62 0.0157857 0.0845552
3.63 0.0156505 0.0845959
3.64 0.0155178 0.0846389
3.65 0.0153875 0.0846842
3.66 0.0152595 0.0847317
3.67 0.0151338 0.0847815
3.68 0.0150103 0.0848335
3.69 0.014889 0.0848878
3.7 0.0147699 0.0849441
3.71 0.0146528 0.0850026
3.72 0.0145378 0.0850631
3.73 0.0144248 0.0851255
3.74 0.0143138 0.0851899
3.75 0.0142047 0.0852561
3.76 0.0140975 0.0853237
3.77 0.0139922 0.0853941
3.78 0.0138886 0.085464
3.79 0.0137869 0.085537
3.8 0.0136869 0.0856095
3.81 0.0135887 0.0856851
3.82 0.0134921 0.0857602
3.83 0.0133972 0.0858365
3.84 0.0133039 0.0859134
3.85 0.0132122 0.0859908
3.86 0.0131221 0.0860686
3.87 0.0130336 0.0861466
3.88 0.0129465 0.0862248
3.89 0.012861 0.086303
3.9 0.012777 0.0863812
3.91 0.0126944 0.0864592
3.92 0.0126132 0.0865369
3.93 0.0125334 0.0866143
3.94 0.012455 0.0866912
3.95 0.012378 0.0867677
3.96 0.0123023 0.0868436
3.97 0.0122279 0.0869189
3.98 0.0121549 0.0869935
3.99 0.0120831 0.0870674
4 0.0120126 0.0871405
4.01 0.0119433 0.0872128
4.02 0.0118753 0.0872842
4.03 0.0118084 0.0873547
4.04 0.0117427 0.0874243
4.05 0.0116783 0.0874929
4.06 0.0116149 0.0875606
4.07 0.0115527 0.0876273
4.08 0.0114917 0.0876929
4.09 0.0114317 0.0877576
4.1 0.0113728 0.0878213
4.11 0.011315 0.0878839
4.12 0.0112583 0.0879456
4.13 0.0112026 0.0880062
4.14 0.0111479 0.0880658
4.15 0.0110942 0.0881244
4.16 0.0110416 0.0881821
4.17 0.0109899 0.0882387
4.18 0.0109392 0.0882944
4.19 0.0108894 0.0883492
4.2 0.0108406 0.088403
4.21 0.0107927 0.088456
4.22 0.0107457 0.088508
4.23 0.0106996 0.0885592
4.24 0.0106544 0.0886095
4.25 0.01061 0.088659
4.26 0.0105665 0.0887077
4.27 0.0105238 0.0887556
4.28 0.010482 0.0888028
4.29 0.010441 0.0888492
4.3 0.0104007 0.0888949
4.31 0.0103613 0.0889399
4.32 0.0103226 0.0889843
4.33 0.0102847 0.089028
4.34 0.0102475 0.0890711
4.35 0.0102111 0.0891136
4.36 0.0101753 0.0891555
4.37 0.0101403 0.0891969
4.38 0.0101059 0.0892372
4.39 0.0100722 0.0892782
4.4 0.0100392 0.0893173
4.41 0.0100068 0.0893567
4.42 0.00997506 0.0893953
4.43 0.00994392 0.0894336
4.44 0.00991339 0.0894713
4.45 0.00988344 0.0895086
4.46 0.00985407 0.0895454
4.47 0.00982526 0.0895817
4.48 0.009797 0.0896177
4.49 0.00976928 0.0896532
4.5 0.00974207 0.0896883
4.51 0.00971537 0.089723
4.52 0.00968917 0.0897573
4.53 0.00966344 0.0897912
4.54 0.00963818 0.0898247
4.55 0.00961337 0.0898578
4.56 0.009589 0.0898905
4.57 0.00956505 0.0899228
4.58 0.00954152 0.0899546
4.59 0.00951837 0.0899861
4.6 0.00949563 0.0900171
4.61 0.00947324 0.0900476
4.62 0.00945123 0.0900777
4.63 0.00942955 0.0901073
4.64 0.00940822 0.0901364
4.65 0.00938721 0.090165
4.66 0.00936652 0.090193
4.67 0.00934614 0.0902204
4.68 0.00932605 0.0902473
4.69 0.00930626 0.0902735
4.7 0.00928674 0.090299
4.71 0.0092675 0.0903239
4.72 0.00924853 0.090348
4.73 0.00922982 0.0903713
4.74 0.00921136 0.0903938
4.75 0.00919315 0.0904155
4.76 0.00917518 0.0904362
4.77 0.00915745 0.090456
4.78 0.00913995 0.0904748
4.79 0.00912268 0.0904926
4.8 0.00910563 0.0905092
4.81 0.0090888 0.0905248
4.82 0.00907219 0.0905391
4.83 0.00905579 0.0905522
4.84 0.0090396 0.0905641
4.85 0.00902362 0.0905747
4.86 0.00900784 0.0905839
4.87 0.00899226 0.0905919
4.88 0.00897688 0.0905986
4.89 0.0089617 0.0906039
4.9 0.00894671 0.0906079
4.91 0.00893192 0.0906106
4.92 0.00891731 0.0906119
4.93 0.0089029 0.0906119
4.94 0.00888868 0.0906105
4.95 0.00887465 0.0906079
4.96 0.0088608 0.090604
4.97 0.00884714 0.0905988
4.98 0.00883367 0.0905924
4.99 0.00882037 0.0905847
5 0.00880727 0.0905759
5.01 0.00879435 0.0905659
5.02 0.00878161 0.0905548
5.03 0.00876906 0.0905425
5.04 0.00875669 0.0905292
5.05 0.0087445 0.0905149
5.06 0.00873249 0.0904995
5.07 0.00872066 0.0904833
5.08 0.00870902 0.0904661
5.09 0.00869756 0.090448
5.1 0.00868628 0.0904291
5.11 0.00867518 0.0904095
5.12 0.00866426 0.0903891
5.13 0.00865352 0.090368
5.14 0.00864296 0.0903463
5.15 0.00863258 0.090324
5.16 0.00862239 0.0903011
5.17 0.00861237 0.0902778
5.18 0.00860253 0.090254
5.19 0.00859287 0.0902297
5.2 0.0085834 0.0902052
5.21 0.0085741 0.0901803
5.22 0.00856497 0.0901551
5.23 0.00855603 0.0901298
5.24 0.00854726 0.0901042
5.25 0.00853867 0.0900786
5.26 0.00853025 0.0900528
5.27 0.00852201 0.0900271
5.28 0.00851395 0.0900013
5.29 0.00850605 0.0899756
5.3 0.00849833 0.08995
5.31 0.00849079 0.0899245
5.32 0.00848341 0.0898993
5.33 0.0084762 0.0898742
5.34 0.00846916 0.0898494
5.35 0.00846228 0.0898249
5.36 0.00845558 0.0898007
5.37 0.00844903 0.0897769
5.38 0.00844265 0.0897535
5.39 0.00843643 0.0897305
5.4 0.00843037 0.089708
5.41 0.00842447 0.089686
5.42 0.00841872 0.0896645
5.43 0.00841313 0.0896436
5.44 0.00840769 0.0896232
5.45 0.00840241 0.0896035
5.46 0.00839727 0.0895844
5.47 0.00839228 0.0895659
5.48 0.00838743 0.0895481
5.49 0.00838272 0.089531
5.5 0.00837816 0.0895146
5.51 0.00837373 0.089499
5.52 0.00836944 0.089484
5.53 0.00836528 0.0894699
5.54 0.00836125 0.0894565
5.55 0.00835735 0.0894438
5.56 0.00835358 0.089432
5.57 0.00834992 0.089421
5.58 0.00834639 0.0894107
5.59 0.00834298 0.0894013
5.6 0.00833968 0.0893926
5.61 0.0083365 0.0893848
5.62 0.00833342 0.0893778
5.63 0.00833045 0.0893716
5.64 0.00832759 0.0893662
5.65 0.00832483 0.0893616
5.66 0.00832217 0.0893578
5.67 0.0083196 0.0893549
5.68 0.00831713 0.0893527
5.69 0.00831475 0.0893512
5.7 0.00831246 0.0893506
5.71 0.00831025 0.0893507
5.72 0.00830813 0.0893516
5.73 0.00830609 0.0893532
5.74 0.00830413 0.0893555
5.75 0.00830224 0.0893585
5.76 0.00830042 0.0893623
5.77 0.00829868 0.0893667
5.78 0.00829701 0.0893717
5.79 0.0082954 0.0893774
5.8 0.00829386 0.0893838
5.81 0.00829238 0.0893907
5.82 0.00829096 0.0893982
5.83 0.00828959 0.0894063
5.84 0.00828828 0.0894149
5.85 0.00828703 0.0894241
5.86 0.00828582 0.0894338
5.87 0.00828467 0.0894439
5.88 0.00828356 0.0894545
5.89 0.0082825 0.0894656
5.9 0.00828148 0.0894771
5.91 0.0082805 0.089489
5.92 0.00827956 0.0895012
5.93 0.00827867 0.0895138
5.94 0.0082778 0.0895268
5.95 0.00827698 0.08954
5.96 0.00827618 0.0895536
5.97 0.00827542 0.0895675
5.98 0.00827469 0.0895815
5.99 0.00827399 0.0895959
6 0.00827331 0.0896104
6.01 0.00827266 0.0896252
6.02 0.00827204 0.0896401
6.03 0.00827144 0.0896552
6.04 0.00827086 0.0896704
6.05 0.0082703 0.0896857
6.06 0.00826977 0.0897012
6.07 0.00826925 0.0897167
6.08 0.00826874 0.0897323
6.09 0.00826826 0.0897479
6.1 0.00826779 0.0897636
6.11 0.00826733 0.0897794
6.12 0.00826689 0.0897951
6.13 0.00826646 0.0898108
6.14 0.00826604 0.0898265
6.15 0.00826563 0.0898422
6.16 0.00826523 0.0898578
6.17 0.00826484 0.0898734
6.18 0.00826445 0.0898888
6.19 0.00826408 0.0899042
6.2 0.00826371 0.0899195
6.21 0.00826334 0.0899347
6.22 0.00826298 0.0899498
6.23 0.00826262 0.0899647
6.24 0.00826227 0.0899795
6.25 0.00826191 0.0899941
6.26 0.00826156 0.0900086
6.27 0.00826121 0.0900229
6.28 0.00826086 0.090037
6.29 0.00826051 0.0900509
6.3 0.00826016 0.0900647
6.31 0.0082598 0.0900782
6.32 0.00825945 0.0900915
6.33 0.00825909 0.0901046
6.34 0.00825872 0.0901174
6.35 0.00825835 0.0901301
6.36 0.00825798 0.0901424
6.37 0.0082576 0.0901546
6.38 0.00825722 0.0901664
6.39 0.00825683 0.090178
6.4 0.00825643 0.0901893
6.41 0.00825603 0.0902004
6.42 0.00825562 0.0902112
6.43 0.0082552 0.0902217
6.44 0.00825477 0.0902318
6.45 0.00825433 0.0902417
6.46 0.00825388 0.0902513
6.47 0.00825343 0.0902606
6.48 0.00825296 0.0902696
6.49 0.00825248 0.0902783
6.5 0.00825199 0.0902866
6.51 0.00825149 0.0902947
6.52 0.00825098 0.0903024
6.53 0.00825045 0.0903097
6.54 0.00824992 0.0903168
6.55 0.00824937 0.0903235
6.56 0.00824881 0.0903299
6.57 0.00824824 0.0903359
6.58 0.00824765 0.0903416
6.59 0.00824705 0.090347
6.6 0.00824644 0.090352
6.61 0.00824581 0.0903566
6.62 0.00824517 0.0903609
6.63 0.00824452 0.0903649
6.64 0.00824385 0.0903685
6.65 0.00824317 0.0903717
6.66 0.00824248 0.0903746
6.67 0.00824177 0.0903771
6.68 0.00824105 0.0903793
6.69 0.00824032 0.0903811
6.7 0.00823957 0.0903826
6.71 0.00823882 0.0903837
6.72 0.00823805 0.0903844
6.73 0.00823727 0.0903848
6.74 0.00823647 0.0903849
6.75 0.00823567 0.0903846
6.76 0.00823485 0.0903839
6.77 0.00823403 0.0903829
6.78 0.00823319 0.0903815
6.79 0.00823234 0.0903798
6.8 0.00823149 0.0903778
6.81 0.00823062 0.0903754
6.82 0.00822975 0.0903726
6.83 0.00822887 0.0903696
6.84 0.00822799 0.0903662
6.85 0.00822709 0.0903625
6.86 0.00822619 0.0903584
6.87 0.00822529 0.0903541
6.88 0.00822438 0.0903494
6.89 0.00822347 0.0903445
6.9 0.00822255 0.0903392
6.91 0.00822163 0.0903336
6.92 0.00822071 0.0903278
6.93 0.00821978 0.0903217
6.94 0.00821886 0.0903154
6.95 0.00821794 0.0903087
6.96 0.00821702 0.0903018
6.97 0.0082161 0.0902947
6.98 0.00821518 0.0902874
6.99 0.00821426 0.0902798
7 0.00821335 0.090272
7.01 0.00821244 0.090264
7.02 0.00821154 0.0902559
7.03 0.00821064 0.0902475
7.04 0.00820975 0.090239
7.05 0.00820887 0.0902303
7.06 0.008208 0.0902214
7.07 0.00820713 0.0902125
7.08 0.00820627 0.0902034
7.09 0.00820542 0.0901942
7.1 0.00820459 0.0901848
7.11 0.00820376 0.0901754
7.12 0.00820295 0.0901659
7.13 0.00820215 0.0901564
7.14 0.00820136 0.0901468
7.15 0.00820059 0.0901371
7.16 0.00819982 0.0901274
7.17 0.00819908 0.0901177
7.18 0.00819835 0.090108
7.19 0.00819763 0.0900983
7.2 0.00819694 0.0900885
7.21 0.00819625 0.0900789
7.22 0.00819559 0.0900692
7.23 0.00819494 0.0900596
7.24 0.00819431 0.0900501
7.25 0.0081937 0.0900406
7.26 0.00819311 0.0900313
7.27 0.00819253 0.090022
7.28 0.00819198 0.0900128
7.29 0.00819144 0.0900037
7.3 0.00819093 0.0899948
7.31 0.00819043 0.0899859
7.32 0.00818996 0.0899773
7.33 0.0081895 0.0899687
7.34 0.00818907 0.0899604
7.35 0.00818865 0.0899522
7.36 0.00818826 0.0899442
7.37 0.00818789 0.0899363
7.38 0.00818754 0.0899287
7.39 0.00818721 0.0899213
7.4 0.0081869 0.089914
7.41 0.00818661 0.089907
7.42 0.00818634 0.0899002
7.43 0.00818609 0.0898936
7.44 0.00818586 0.0898873
7.45 0.00818566 0.0898812
7.46 0.00818547 0.0898753
7.47 0.00818531 0.0898697
7.48 0.00818516 0.0898644
7.49 0.00818504 0.0898593
7.5 0.00818493 0.0898544
7.51 0.00818484 0.0898498
7.52 0.00818478 0.0898455
7.53 0.00818473 0.0898415
7.54 0.0081847 0.0898377
7.55 0.00818469 0.0898342
7.56 0.00818469 0.0898309
7.57 0.00818472 0.089828
7.58 0.00818476 0.0898253
7.59 0.00818482 0.0898229
7.6 0.00818489 0.0898207
7.61 0.00818498 0.0898189
7.62 0.00818509 0.0898173
